COM
-10.976228	-0.059480	0.011902
-10.976028	-0.059980	0.012002
-10.975828	-0.060480	0.012102
-10.975628	-0.060980	0.012202
-10.975428	-0.061480	0.012302
-10.975228	-0.061980	0.012402
-10.975028	-0.062480	0.012502
-10.974828	-0.062980	0.012602
-10.974628	-0.063480	0.012702
-10.974428	-0.063980	0.012802
-10.974228	-0.064480	0.012902
-10.974028	-0.064980	0.013002
-10.973828	-0.065480	0.013102
-10.973628	-0.065980	0.013202
-10.973428	-0.066480	0.013302
-10.973228	-0.066980	0.013402
-10.973028	-0.067481	0.013502
-10.972828	-0.067981	0.013602
-10.972628	-0.068481	0.013702
-10.972428	-0.068981	0.013802
-10.972228	-0.069481	0.013902
-10.972029	-0.069981	0.014002
-10.971829	-0.070481	0.014102
-10.971629	-0.070981	0.014202
-10.971429	-0.071481	0.014302
-10.971229	-0.071981	0.014402
-10.971029	-0.072481	0.014502
-10.970829	-0.072981	0.014602
-10.970629	-0.073481	0.014702
-10.970429	-0.073981	0.014802
-10.970229	-0.074481	0.014903
-10.970029	-0.074981	0.015003
-10.969829	-0.075481	0.015103
-10.969629	-0.075981	0.015203
-10.969429	-0.076481	0.015303
-10.969229	-0.076981	0.015403
-10.969029	-0.077481	0.015503
-10.968829	-0.077981	0.015603
-10.968629	-0.078481	0.015703
-10.968429	-0.078982	0.015803
-10.968229	-0.079482	0.015903
-10.968029	-0.079982	0.016003
-10.967829	-0.080482	0.016103
-10.967629	-0.080982	0.016203
-10.967429	-0.081482	0.016303
-10.967229	-0.081982	0.016403
-10.967029	-0.082482	0.016503
-10.966829	-0.082982	0.016603
-10.966629	-0.083482	0.016703
-10.966429	-0.083982	0.016803
-10.966229	-0.084482	0.016903
-10.966029	-0.084982	0.017003
-10.965829	-0.085482	0.017103
-10.965629	-0.085982	0.017203
-10.965429	-0.086482	0.017303
-10.965229	-0.086982	0.017403
-10.965029	-0.087482	0.017503
-10.964829	-0.087982	0.017603
-10.964629	-0.088482	0.017703
-10.964429	-0.088982	0.017803
-10.964229	-0.089482	0.017903
-10.964029	-0.089982	0.018003
-10.963829	-0.090482	0.018103
-10.963629	-0.090983	0.018203
-10.963429	-0.091483	0.018303
-10.963229	-0.091983	0.018403
-10.963029	-0.092483	0.018503
-10.962829	-0.092983	0.018603
-10.962629	-0.093483	0.018703
-10.962429	-0.093983	0.018803
-10.962229	-0.094483	0.018903
-10.962029	-0.094983	0.019003
-10.961829	-0.095483	0.019103
-10.961629	-0.095983	0.019203
-10.961429	-0.096483	0.019303
-10.961229	-0.096983	0.019403
-10.961029	-0.097483	0.019503
-10.960829	-0.097983	0.019603
-10.960629	-0.098483	0.019704
-10.960429	-0.098983	0.019804
-10.960229	-0.099483	0.019904
-10.960029	-0.099983	0.020004
-10.959829	-0.100483	0.020104
-10.959629	-0.100983	0.020204
-10.959429	-0.101483	0.020304
-10.959229	-0.101983	0.020404
-10.959029	-0.102484	0.020504
-10.958829	-0.102984	0.020604
-10.958629	-0.103484	0.020704
-10.958429	-0.103984	0.020804
-10.958229	-0.104484	0.020904
-10.958029	-0.104984	0.021004
-10.957829	-0.105484	0.021104
-10.957629	-0.105984	0.021204
-10.957429	-0.106484	0.021304
-10.957229	-0.106984	0.021404
-10.957029	-0.107484	0.021504
-10.956829	-0.107984	0.021604
-10.956629	-0.108484	0.021704
-10.956429	-0.108984	0.021804
-10.956229	-0.109484	0.021904
-10.956029	-0.109984	0.022004
-10.955829	-0.110484	0.022104
-10.955629	-0.110984	0.022204
-10.955429	-0.111484	0.022304
-10.955229	-0.111984	0.022404
-10.955029	-0.112484	0.022504
-10.954829	-0.112984	0.022604
-10.954629	-0.113484	0.022704
-10.954429	-0.113984	0.022804
-10.954229	-0.114485	0.022904
-10.954029	-0.114985	0.023004
-10.953829	-0.115485	0.023104
-10.953629	-0.115985	0.023204
-10.953429	-0.116485	0.023304
-10.953229	-0.116985	0.023404
-10.953029	-0.117485	0.023504
-10.952829	-0.117985	0.023604
-10.952629	-0.118485	0.023704
-10.952429	-0.118985	0.023804
-10.952229	-0.119485	0.023904
-10.952029	-0.119985	0.024004
-10.951829	-0.120485	0.024104
-10.951629	-0.120985	0.024204
-10.951429	-0.121485	0.024304
-10.951229	-0.121985	0.024404
-10.951029	-0.122485	0.024505
-10.950829	-0.122985	0.024605
-10.950629	-0.123485	0.024705
-10.950429	-0.123985	0.024805
-10.950229	-0.124485	0.024905
-10.950029	-0.124985	0.025005
-10.949829	-0.125485	0.025105
-10.949629	-0.125986	0.025205
-10.949429	-0.126486	0.025305
-10.949229	-0.126986	0.025405
-10.949029	-0.127486	0.025505
-10.948829	-0.127986	0.025605
-10.948629	-0.128486	0.025705
-10.948429	-0.128986	0.025805
-10.948229	-0.129486	0.025905
-10.948029	-0.129986	0.026005
-10.947829	-0.130486	0.026105
-10.947629	-0.130986	0.026205
-10.947429	-0.131486	0.026305
-10.947229	-0.131986	0.026405
-10.947029	-0.132486	0.026505
-10.946829	-0.132986	0.026605
-10.946630	-0.133486	0.026705
-10.946430	-0.133986	0.026805
-10.946230	-0.134486	0.026905
-10.946030	-0.134986	0.027005
-10.945830	-0.135486	0.027105
-10.945630	-0.135986	0.027205
-10.945430	-0.136486	0.027305
-10.945230	-0.136986	0.027405
-10.945030	-0.137486	0.027505
-10.944830	-0.137987	0.027605
-10.944630	-0.138487	0.027705
-10.944430	-0.138987	0.027805
-10.944230	-0.139487	0.027905
-10.944030	-0.139987	0.028005
-10.943830	-0.140487	0.028105
-10.943630	-0.140987	0.028205
-10.943430	-0.141487	0.028305
-10.943230	-0.141987	0.028405
-10.943030	-0.142487	0.028505
-10.942830	-0.142987	0.028605
-10.942630	-0.143487	0.028705
-10.942430	-0.143987	0.028805
-10.942230	-0.144487	0.028905
-10.942030	-0.144987	0.029005
-10.941830	-0.145487	0.029105
-10.941630	-0.145987	0.029205
-10.941430	-0.146487	0.029306
-10.941230	-0.146987	0.029406
-10.941030	-0.147487	0.029506
-10.940830	-0.147987	0.029606
-10.940630	-0.148487	0.029706
-10.940430	-0.148987	0.029806
-10.940230	-0.149488	0.029906
-10.940030	-0.149988	0.030006
-10.939830	-0.150488	0.030106
-10.939630	-0.150988	0.030206
-10.939430	-0.151488	0.030306
-10.939230	-0.151988	0.030406
-10.939030	-0.152488	0.030506
-10.938830	-0.152988	0.030606
-10.938630	-0.153488	0.030706
-10.938430	-0.153988	0.030806
-10.938230	-0.154488	0.030906
-10.938030	-0.154988	0.031006
-10.937830	-0.155488	0.031106
-10.937630	-0.155988	0.031206
-10.937430	-0.156488	0.031306
-10.937230	-0.156988	0.031406
-10.937030	-0.157488	0.031506
-10.936830	-0.157988	0.031606
-10.936630	-0.158488	0.031706
-10.936430	-0.158988	0.031806
-10.936230	-0.159488	0.031906
-10.936030	-0.159988	0.032006
-10.935830	-0.160488	0.032106
-10.935630	-0.160988	0.032206
-10.935430	-0.161489	0.032306
-10.935230	-0.161989	0.032406
-10.935030	-0.162489	0.032506
-10.934830	-0.162989	0.032606
-10.934630	-0.163489	0.032706
-10.934430	-0.163989	0.032806
-10.934230	-0.164489	0.032906
-10.934030	-0.164989	0.033006
-10.933830	-0.165489	0.033106
-10.933630	-0.165989	0.033206
-10.933430	-0.166489	0.033306
-10.933230	-0.166989	0.033406
-10.933030	-0.167489	0.033506
-10.932830	-0.167989	0.033606
-10.932630	-0.168489	0.033706
-10.932430	-0.168989	0.033806
-10.932230	-0.169489	0.033906
-10.932030	-0.169989	0.034006
-10.931830	-0.170489	0.034107
-10.931630	-0.170989	0.034207
-10.931430	-0.171489	0.034307
-10.931230	-0.171989	0.034407
-10.931030	-0.172489	0.034507
-10.930830	-0.172990	0.034607
-10.930630	-0.173490	0.034707
-10.930430	-0.173990	0.034807
-10.930230	-0.174490	0.034907
-10.930030	-0.174990	0.035007
-10.929830	-0.175490	0.035107
-10.929630	-0.175990	0.035207
-10.929430	-0.176490	0.035307
-10.929230	-0.176990	0.035407
-10.929030	-0.177490	0.035507
-10.928830	-0.177990	0.035607
-10.928630	-0.178490	0.035707
-10.928430	-0.178990	0.035807
-10.928230	-0.179490	0.035907
-10.928030	-0.179990	0.036007
-10.927830	-0.180490	0.036107
-10.927630	-0.180990	0.036207
-10.927430	-0.181490	0.036307
-10.927230	-0.181990	0.036407
-10.927030	-0.182490	0.036507
-10.926830	-0.182990	0.036607
-10.926630	-0.183490	0.036707
-10.926430	-0.183990	0.036807
-10.926230	-0.184491	0.036907
-10.926030	-0.184991	0.037007
-10.925830	-0.185491	0.037107
-10.925630	-0.185991	0.037207
-10.925430	-0.186491	0.037307
-10.925230	-0.186991	0.037407
-10.925030	-0.187491	0.037507
-10.924830	-0.187991	0.037607
-10.924630	-0.188491	0.037707
-10.924430	-0.188991	0.037807
-10.924230	-0.189491	0.037907
-10.924030	-0.189991	0.038007
-10.923830	-0.190491	0.038107
-10.923630	-0.190991	0.038207
-10.923430	-0.191491	0.038307
-10.923230	-0.191991	0.038407
-10.923030	-0.192491	0.038507
-10.922830	-0.192991	0.038607
-10.922630	-0.193491	0.038707
-10.922430	-0.193991	0.038807
-10.922230	-0.194491	0.038908
-10.922030	-0.194991	0.039008
-10.921830	-0.195491	0.039108
-10.921630	-0.195991	0.039208
-10.921430	-0.196492	0.039308
-10.921231	-0.196992	0.039408
-10.921031	-0.197492	0.039508
-10.920831	-0.197992	0.039608
-10.920631	-0.198492	0.039708
-10.920431	-0.198992	0.039808
-10.920231	-0.199492	0.039908
-10.920031	-0.199992	0.040008
-10.919831	-0.200492	0.040108
-10.919631	-0.200992	0.040208
-10.919431	-0.201492	0.040308
-10.919231	-0.201992	0.040408
-10.919031	-0.202492	0.040508
-10.918831	-0.202992	0.040608
-10.918631	-0.203492	0.040708
-10.918431	-0.203992	0.040808
-10.918231	-0.204492	0.040908
-10.918031	-0.204992	0.041008
-10.917831	-0.205492	0.041108
-10.917631	-0.205992	0.041208
-10.917431	-0.206492	0.041308
-10.917231	-0.206992	0.041408
-10.917031	-0.207492	0.041508
-10.916831	-0.207993	0.041608
-10.916631	-0.208493	0.041708
-10.916431	-0.208993	0.041808
-10.916231	-0.209493	0.041908
-10.916031	-0.209993	0.042008
-10.915831	-0.210493	0.042108
-10.915631	-0.210993	0.042208
-10.915431	-0.211493	0.042308
-10.915231	-0.211993	0.042408
-10.915031	-0.212493	0.042508
-10.914831	-0.212993	0.042608
-10.914631	-0.213493	0.042708
-10.914431	-0.213993	0.042808
-10.914231	-0.214493	0.042908
-10.914031	-0.214993	0.043008
-10.913831	-0.215493	0.043108
-10.913631	-0.215993	0.043208
-10.913431	-0.216493	0.043308
-10.913231	-0.216993	0.043408
-10.913031	-0.217493	0.043508
-10.912831	-0.217993	0.043608
-10.912631	-0.218493	0.043709
-10.912431	-0.218993	0.043809
-10.912231	-0.219493	0.043909
-10.912031	-0.219994	0.044009
-10.911831	-0.220494	0.044109
-10.911631	-0.220994	0.044209
-10.911431	-0.221494	0.044309
-10.911231	-0.221994	0.044409
-10.911031	-0.222494	0.044509
-10.910831	-0.222994	0.044609
-10.910631	-0.223494	0.044709
-10.910431	-0.223994	0.044809
-10.910231	-0.224494	0.044909
-10.910031	-0.224994	0.045009
-10.909831	-0.225494	0.045109
-10.909631	-0.225994	0.045209
-10.909431	-0.226494	0.045309
-10.909231	-0.226994	0.045409
-10.909031	-0.227494	0.045509
-10.908831	-0.227994	0.045609
-10.908631	-0.228494	0.045709
-10.908431	-0.228994	0.045809
-10.908231	-0.229494	0.045909
-10.908031	-0.229994	0.046009
-10.907831	-0.230494	0.046109
-10.907631	-0.230994	0.046209
-10.907431	-0.231495	0.046309
-10.907231	-0.231995	0.046409
-10.907031	-0.232495	0.046509
-10.906831	-0.232995	0.046609
-10.906631	-0.233495	0.046709
-10.906431	-0.233995	0.046809
-10.906231	-0.234495	0.046909
-10.906031	-0.234995	0.047009
-10.905831	-0.235495	0.047109
-10.905631	-0.235995	0.047209
-10.905431	-0.236495	0.047309
-10.905231	-0.236995	0.047409
-10.905031	-0.237495	0.047509
-10.904831	-0.237995	0.047609
-10.904631	-0.238495	0.047709
-10.904431	-0.238995	0.047809
-10.904231	-0.239495	0.047909
-10.904031	-0.239995	0.048009
-10.903831	-0.240495	0.048109
-10.903631	-0.240995	0.048209
-10.903431	-0.241495	0.048309
-10.903231	-0.241995	0.048409
-10.903031	-0.242495	0.048510
-10.902831	-0.242995	0.048610
-10.902631	-0.243496	0.048710
-10.902431	-0.243996	0.048810
-10.902231	-0.244496	0.048910
-10.902031	-0.244996	0.049010
-10.901831	-0.245496	0.049110
-10.901631	-0.245996	0.049210
-10.901431	-0.246496	0.049310
-10.901231	-0.246996	0.049410
-10.901031	-0.247496	0.049510
-10.900831	-0.247996	0.049610
-10.900631	-0.248496	0.049710
-10.900431	-0.248996	0.049810
-10.900231	-0.249496	0.049910
-10.900031	-0.249996	0.050010
-10.899831	-0.250496	0.050110
-10.899631	-0.250996	0.050210
-10.899431	-0.251496	0.050310
-10.899231	-0.251996	0.050410
-10.899031	-0.252496	0.050510
-10.898831	-0.252996	0.050610
-10.898631	-0.253496	0.050710
-10.898431	-0.253996	0.050810
-10.898231	-0.254496	0.050910
-10.898031	-0.254997	0.051010
-10.897831	-0.255497	0.051110
-10.897631	-0.255997	0.051210
-10.897431	-0.256497	0.051310
-10.897231	-0.256997	0.051410
-10.897031	-0.257497	0.051510
-10.896831	-0.257997	0.051610
-10.896631	-0.258497	0.051710
-10.896431	-0.258997	0.051810
-10.896231	-0.259497	0.051910
-10.896031	-0.259997	0.052010
-10.895832	-0.260497	0.052110
-10.895632	-0.260997	0.052210
-10.895432	-0.261497	0.052310
-10.895232	-0.261997	0.052410
-10.895032	-0.262497	0.052510
-10.894832	-0.262997	0.052610
-10.894632	-0.263497	0.052710
-10.894432	-0.263997	0.052810
-10.894232	-0.264497	0.052910
-10.894032	-0.264997	0.053010
-10.893832	-0.265497	0.053110
-10.893632	-0.265997	0.053210
-10.893432	-0.266497	0.053311
-10.893232	-0.266998	0.053411
-10.893032	-0.267498	0.053511
-10.892832	-0.267998	0.053611
-10.892632	-0.268498	0.053711
-10.892432	-0.268998	0.053811
-10.892232	-0.269498	0.053911
-10.892032	-0.269998	0.054011
-10.891832	-0.270498	0.054111
-10.891632	-0.270998	0.054211
-10.891432	-0.271498	0.054311
-10.891232	-0.271998	0.054411
-10.891032	-0.272498	0.054511
-10.890832	-0.272998	0.054611
-10.890632	-0.273498	0.054711
-10.890432	-0.273998	0.054811
-10.890232	-0.274498	0.054911
-10.890032	-0.274998	0.055011
-10.889832	-0.275498	0.055111
-10.889632	-0.275998	0.055211
-10.889432	-0.276498	0.055311
-10.889232	-0.276998	0.055411
-10.889032	-0.277498	0.055511
-10.888832	-0.277998	0.055611
-10.888632	-0.278499	0.055711
-10.888432	-0.278999	0.055811
-10.888232	-0.279499	0.055911
-10.888032	-0.279999	0.056011
-10.887832	-0.280499	0.056111
-10.887632	-0.280999	0.056211
-10.887432	-0.281499	0.056311
-10.887232	-0.281999	0.056411
-10.887032	-0.282499	0.056511
-10.886832	-0.282999	0.056611
-10.886632	-0.283499	0.056711
-10.886432	-0.283999	0.056811
-10.886232	-0.284499	0.056911
-10.886032	-0.284999	0.057011
-10.885832	-0.285499	0.057111
-10.885632	-0.285999	0.057211
-10.885432	-0.286499	0.057311
-10.885232	-0.286999	0.057411
-10.885032	-0.287499	0.057511
-10.884832	-0.287999	0.057611
-10.884632	-0.288499	0.057711
-10.884432	-0.288999	0.057811
-10.884232	-0.289499	0.057911
-10.884032	-0.289999	0.058011
-10.883832	-0.290500	0.058112
-10.883632	-0.291000	0.058212
-10.883432	-0.291500	0.058312
-10.883232	-0.292000	0.058412
-10.883032	-0.292500	0.058512
-10.882832	-0.293000	0.058612
-10.882632	-0.293500	0.058712
-10.882432	-0.294000	0.058812
-10.882232	-0.294500	0.058912
-10.882032	-0.295000	0.059012
-10.881832	-0.295500	0.059112
-10.881632	-0.296000	0.059212
-10.881432	-0.296500	0.059312
-10.881232	-0.297000	0.059412
-10.881032	-0.297500	0.059512
-10.880832	-0.298000	0.059612
-10.880632	-0.298500	0.059712
-10.880432	-0.299000	0.059812
-10.880232	-0.299500	0.059912
-10.880032	-0.300000	0.060012
-10.879832	-0.300500	0.060112
-10.879632	-0.301000	0.060212
-10.879432	-0.301500	0.060312
-10.879232	-0.302001	0.060412
-10.879032	-0.302501	0.060512
-10.878832	-0.303001	0.060612
-10.878632	-0.303501	0.060712
-10.878432	-0.304001	0.060812
-10.878232	-0.304501	0.060912
-10.878032	-0.305001	0.061012
-10.877832	-0.305501	0.061112
-10.877632	-0.306001	0.061212
-10.877432	-0.306501	0.061312
-10.877232	-0.307001	0.061412
-10.877032	-0.307501	0.061512
-10.876832	-0.308001	0.061612
-10.876632	-0.308501	0.061712
-10.876432	-0.309001	0.061812
-10.876232	-0.309501	0.061912
-10.876032	-0.310001	0.062012
-10.875832	-0.310501	0.062112
-10.875632	-0.311001	0.062212
-10.875432	-0.311501	0.062312
-10.875232	-0.312001	0.062412
-10.875032	-0.312501	0.062512
-10.874832	-0.313001	0.062612
-10.874632	-0.313502	0.062712
-10.874432	-0.314002	0.062812
-10.874232	-0.314502	0.062913
-10.874032	-0.315002	0.063013
-10.873832	-0.315502	0.063113
-10.873632	-0.316002	0.063213
-10.873432	-0.316502	0.063313
-10.873232	-0.317002	0.063413
-10.873032	-0.317502	0.063513
-10.872832	-0.318002	0.063613
-10.872632	-0.318502	0.063713
-10.872432	-0.319002	0.063813
-10.872232	-0.319502	0.063913
-10.872032	-0.320002	0.064013
-10.871832	-0.320502	0.064113
-10.871632	-0.321002	0.064213
-10.871432	-0.321502	0.064313
-10.871232	-0.322002	0.064413
-10.871032	-0.322502	0.064513
-10.870832	-0.323002	0.064613
-10.870633	-0.323502	0.064713
-10.870433	-0.324002	0.064813
-10.870233	-0.324502	0.064913
-10.870033	-0.325002	0.065013
-10.869833	-0.325503	0.065113
-10.869633	-0.326003	0.065213
-10.869433	-0.326503	0.065313
-10.869233	-0.327003	0.065413
-10.869033	-0.327503	0.065513
-10.868833	-0.328003	0.065613
-10.868633	-0.328503	0.065713
-10.868433	-0.329003	0.065813
-10.868233	-0.329503	0.065913
-10.868033	-0.330003	0.066013
-10.867833	-0.330503	0.066113
-10.867633	-0.331003	0.066213
-10.867433	-0.331503	0.066313
-10.867233	-0.332003	0.066413
-10.867033	-0.332503	0.066513
-10.866833	-0.333003	0.066613
-10.866633	-0.333503	0.066713
-10.866433	-0.334003	0.066813
-10.866233	-0.334503	0.066913
-10.866033	-0.335003	0.067013
-10.865833	-0.335503	0.067113
-10.865633	-0.336003	0.067213
-10.865433	-0.336503	0.067313
-10.865233	-0.337004	0.067413
-10.865033	-0.337504	0.067513
-10.864833	-0.338004	0.067613
-10.864633	-0.338504	0.067714
-10.864433	-0.339004	0.067814
-10.864233	-0.339504	0.067914
-10.864033	-0.340004	0.068014
-10.863833	-0.340504	0.068114
-10.863633	-0.341004	0.068214
-10.863433	-0.341504	0.068314
-10.863233	-0.342004	0.068414
-10.863033	-0.342504	0.068514
-10.862833	-0.343004	0.068614
-10.862633	-0.343504	0.068714
-10.862433	-0.344004	0.068814
-10.862233	-0.344504	0.068914
-10.862033	-0.345004	0.069014
-10.861833	-0.345504	0.069114
-10.861633	-0.346004	0.069214
-10.861433	-0.346504	0.069314
-10.861233	-0.347004	0.069414
-10.861033	-0.347504	0.069514
-10.860833	-0.348004	0.069614
-10.860633	-0.348504	0.069714
-10.860433	-0.349005	0.069814
-10.860233	-0.349505	0.069914
-10.860033	-0.350005	0.070014
-10.859833	-0.350505	0.070114
-10.859633	-0.351005	0.070214
-10.859433	-0.351505	0.070314
-10.859233	-0.352005	0.070414
-10.859033	-0.352505	0.070514
-10.858833	-0.353005	0.070614
-10.858633	-0.353505	0.070714
-10.858433	-0.354005	0.070814
-10.858233	-0.354505	0.070914
-10.858033	-0.355005	0.071014
-10.857833	-0.355505	0.071114
-10.857633	-0.356005	0.071214
-10.857433	-0.356505	0.071314
-10.857233	-0.357005	0.071414
-10.857033	-0.357505	0.071514
-10.856833	-0.358005	0.071614
-10.856633	-0.358505	0.071714
-10.856433	-0.359005	0.071814
-10.856233	-0.359505	0.071914
-10.856033	-0.360005	0.072014
-10.855833	-0.360506	0.072114
-10.855633	-0.361006	0.072214
-10.855433	-0.361506	0.072314
-10.855233	-0.362006	0.072414
-10.855033	-0.362506	0.072515
-10.854833	-0.363006	0.072615
-10.854633	-0.363506	0.072715
-10.854433	-0.364006	0.072815
-10.854233	-0.364506	0.072915
-10.854033	-0.365006	0.073015
-10.853833	-0.365506	0.073115
-10.853633	-0.366006	0.073215
-10.853433	-0.366506	0.073315
-10.853233	-0.367006	0.073415
-10.853033	-0.367506	0.073515
-10.852833	-0.368006	0.073615
-10.852633	-0.368506	0.073715
-10.852433	-0.369006	0.073815
-10.852233	-0.369506	0.073915
-10.852033	-0.370006	0.074015
-10.851833	-0.370506	0.074115
-10.851633	-0.371006	0.074215
-10.851433	-0.371506	0.074315
-10.851233	-0.372006	0.074415
-10.851033	-0.372507	0.074515
-10.850833	-0.373007	0.074615
-10.850633	-0.373507	0.074715
-10.850433	-0.374007	0.074815
-10.850233	-0.374507	0.074915
-10.850033	-0.375007	0.075015
-10.849833	-0.375507	0.075115
-10.849633	-0.376007	0.075215
-10.849433	-0.376507	0.075315
-10.849233	-0.377007	0.075415
-10.849033	-0.377507	0.075515
-10.848833	-0.378007	0.075615
-10.848633	-0.378507	0.075715
-10.848433	-0.379007	0.075815
-10.848233	-0.379507	0.075915
-10.848033	-0.380007	0.076015
-10.847833	-0.380507	0.076115
-10.847633	-0.381007	0.076215
-10.847433	-0.381507	0.076315
-10.847233	-0.382007	0.076415
-10.847033	-0.382507	0.076515
-10.846833	-0.383007	0.076615
-10.846633	-0.383507	0.076715
-10.846433	-0.384008	0.076815
-10.846233	-0.384508	0.076915
-10.846033	-0.385008	0.077015
-10.845833	-0.385508	0.077115
-10.845633	-0.386008	0.077215
-10.845433	-0.386508	0.077316
-10.845234	-0.387008	0.077416
-10.845034	-0.387508	0.077516
-10.844834	-0.388008	0.077616
-10.844634	-0.388508	0.077716
-10.844434	-0.389008	0.077816
-10.844234	-0.389508	0.077916
-10.844034	-0.390008	0.078016
-10.843834	-0.390508	0.078116
-10.843634	-0.391008	0.078216
-10.843434	-0.391508	0.078316
-10.843234	-0.392008	0.078416
-10.843034	-0.392508	0.078516
-10.842834	-0.393008	0.078616
-10.842634	-0.393508	0.078716
-10.842434	-0.394008	0.078816
-10.842234	-0.394508	0.078916
-10.842034	-0.395008	0.079016
-10.841834	-0.395508	0.079116
-10.841634	-0.396009	0.079216
-10.841434	-0.396509	0.079316
-10.841234	-0.397009	0.079416
-10.841034	-0.397509	0.079516
-10.840834	-0.398009	0.079616
-10.840634	-0.398509	0.079716
-10.840434	-0.399009	0.079816
-10.840234	-0.399509	0.079916
-10.840034	-0.400009	0.080016
-10.839834	-0.400509	0.080116
-10.839634	-0.401009	0.080216
-10.839434	-0.401509	0.080316
-10.839234	-0.402009	0.080416
-10.839034	-0.402509	0.080516
-10.838834	-0.403009	0.080616
-10.838634	-0.403509	0.080716
-10.838434	-0.404009	0.080816
-10.838234	-0.404509	0.080916
-10.838034	-0.405009	0.081016
-10.837834	-0.405509	0.081116
-10.837634	-0.406009	0.081216
-10.837434	-0.406509	0.081316
-10.837234	-0.407009	0.081416
-10.837034	-0.407510	0.081516
-10.836834	-0.408010	0.081616
-10.836634	-0.408510	0.081716
-10.836434	-0.409010	0.081816
-10.836234	-0.409510	0.081916
-10.836034	-0.410010	0.082016
-10.835834	-0.410510	0.082117
-10.835634	-0.411010	0.082217
-10.835434	-0.411510	0.082317
