cx	cy	cz	q_scalar	q_x	q_y	q_z
-10.768237	-0.579524	0.115924	0.332206	0.039099	-0.773847	0.537839
-10.768037	-0.580024	0.116024	0.333122	0.040338	-0.772726	0.538791
-10.767837	-0.580524	0.116124	0.334034	0.041580	-0.771603	0.539742
-10.767637	-0.581024	0.116224	0.334942	0.042825	-0.770477	0.540690
-10.767437	-0.581524	0.116324	0.335845	0.044072	-0.769348	0.541635
-10.767237	-0.582024	0.116424	0.336744	0.045323	-0.768217	0.542579
-10.767037	-0.582524	0.116524	0.337639	0.046577	-0.767083	0.543521
-10.766837	-0.583024	0.116624	0.338529	0.047835	-0.765946	0.544460
-10.766637	-0.583525	0.116724	0.339415	0.049095	-0.764806	0.545397
-10.766437	-0.584025	0.116824	0.340297	0.050358	-0.763664	0.546333
-10.766237	-0.584525	0.116924	0.341174	0.051624	-0.762519	0.547265
-10.766037	-0.585025	0.117024	0.342047	0.052893	-0.761372	0.548196
-10.765837	-0.585525	0.117124	0.342916	0.054166	-0.760222	0.549124
-10.765637	-0.586025	0.117224	0.343780	0.055441	-0.759069	0.550051
-10.765437	-0.586525	0.117324	0.344640	0.056719	-0.757914	0.550974
-10.765237	-0.587025	0.117424	0.345496	0.058001	-0.756756	0.551896
-10.765037	-0.587525	0.117524	0.346347	0.059285	-0.755595	0.552815
-10.764837	-0.588025	0.117624	0.347194	0.060572	-0.754432	0.553732
-10.764637	-0.588525	0.117724	0.348036	0.061862	-0.753267	0.554647
-10.764437	-0.589025	0.117824	0.348874	0.063156	-0.752099	0.555559
-10.764237	-0.589525	0.117924	0.349708	0.064452	-0.750928	0.556468
-10.764037	-0.590025	0.118024	0.350537	0.065751	-0.749755	0.557376
-10.763837	-0.590525	0.118124	0.351362	0.067053	-0.748580	0.558281
-10.763637	-0.591025	0.118224	0.352182	0.068358	-0.747402	0.559183
-10.763437	-0.591525	0.118324	0.352998	0.069666	-0.746221	0.560083
-10.763237	-0.592025	0.118424	0.353809	0.070977	-0.745038	0.560981
-10.763037	-0.592525	0.118524	0.354616	0.072290	-0.743853	0.561876
-10.762837	-0.593025	0.118624	0.355418	0.073607	-0.742665	0.562768
-10.762637	-0.593525	0.118724	0.356216	0.074926	-0.741475	0.563658
-10.762437	-0.594025	0.118824	0.357010	0.076249	-0.740283	0.564546
-10.762237	-0.594525	0.118924	0.357799	0.077574	-0.739088	0.565430
-10.762037	-0.595026	0.119024	0.358583	0.078902	-0.737891	0.566313
-10.761837	-0.595526	0.119124	0.359363	0.080233	-0.736691	0.567192
-10.761637	-0.596026	0.119224	0.360139	0.081566	-0.735489	0.568069
-10.761437	-0.596526	0.119324	0.360910	0.082903	-0.734285	0.568944
-10.761237	-0.597026	0.119424	0.361676	0.084242	-0.733078	0.569816
-10.761037	-0.597526	0.119524	0.362438	0.085584	-0.731870	0.570685
-10.760837	-0.598026	0.119624	0.363195	0.086929	-0.730658	0.571551
-10.760637	-0.598526	0.119724	0.363948	0.088277	-0.729445	0.572415
-10.760437	-0.599026	0.119824	0.364697	0.089627	-0.728230	0.573276
-10.760237	-0.599526	0.119924	0.365441	0.090981	-0.727012	0.574134
-10.760037	-0.600026	0.120024	0.366180	0.092337	-0.725792	0.574989
-10.759837	-0.600526	0.120124	0.366915	0.093695	-0.724570	0.575842
-10.759637	-0.601026	0.120224	0.367645	0.095057	-0.723345	0.576692
-10.759437	-0.601526	0.120324	0.368370	0.096421	-0.722119	0.577539
-10.759237	-0.602026	0.120424	0.369091	0.097788	-0.720890	0.578383
-10.759037	-0.602526	0.120525	0.369808	0.099157	-0.719659	0.579224
-10.758837	-0.603026	0.120625	0.370520	0.100530	-0.718426	0.580063
-10.758637	-0.603526	0.120725	0.371227	0.101904	-0.717191	0.580899
-10.758437	-0.604026	0.120825	0.371930	0.103282	-0.715954	0.581731
-10.758237	-0.604526	0.120925	0.372628	0.104662	-0.714715	0.582561
-10.758037	-0.605026	0.121025	0.373321	0.106045	-0.713473	0.583388
-10.757837	-0.605526	0.121125	0.374010	0.107430	-0.712230	0.584212
-10.757637	-0.606026	0.121225	0.374695	0.108819	-0.710985	0.585033
-10.757437	-0.606526	0.121325	0.375374	0.110209	-0.709737	0.585851
-10.757237	-0.607027	0.121425	0.376049	0.111603	-0.708488	0.586666
-10.757037	-0.607527	0.121525	0.376720	0.112998	-0.707236	0.587478
-10.756837	-0.608027	0.121625	0.377386	0.114397	-0.705983	0.588287
-10.756637	-0.608527	0.121725	0.378047	0.115798	-0.704728	0.589093
-10.756437	-0.609027	0.121825	0.378704	0.117201	-0.703471	0.589895
-10.756237	-0.609527	0.121925	0.379356	0.118607	-0.702211	0.590695
-10.756037	-0.610027	0.122025	0.380003	0.120016	-0.700950	0.591492
-10.755837	-0.610527	0.122125	0.380646	0.121427	-0.699688	0.592285
-10.755637	-0.611027	0.122225	0.381284	0.122841	-0.698423	0.593076
-10.755437	-0.611527	0.122325	0.381917	0.124257	-0.697156	0.593863
-10.755237	-0.612027	0.122425	0.382546	0.125675	-0.695888	0.594647
-10.755037	-0.612527	0.122525	0.383170	0.127096	-0.694617	0.595428
-10.754837	-0.613027	0.122625	0.383789	0.128520	-0.693345	0.596205
-10.754637	-0.613527	0.122725	0.384404	0.129946	-0.692071	0.596980
-10.754437	-0.614027	0.122825	0.385014	0.131374	-0.690795	0.597751
-10.754237	-0.614527	0.122925	0.385620	0.132805	-0.689518	0.598519
-10.754037	-0.615027	0.123025	0.386221	0.134238	-0.688239	0.599284
-10.753837	-0.615527	0.123125	0.386817	0.135674	-0.686958	0.600045
-10.753637	-0.616027	0.123225	0.387408	0.137111	-0.685675	0.600803
-10.753437	-0.616527	0.123325	0.387995	0.138552	-0.684391	0.601558
-10.753237	-0.617027	0.123425	0.388577	0.139994	-0.683105	0.602310
-10.753037	-0.617527	0.123525	0.389155	0.141439	-0.681817	0.603058
-10.752837	-0.618027	0.123625	0.389728	0.142887	-0.680528	0.603803
-10.752637	-0.618528	0.123725	0.390296	0.144336	-0.679237	0.604544
-10.752437	-0.619028	0.123825	0.390859	0.145788	-0.677944	0.605282
-10.752237	-0.619528	0.123925	0.391418	0.147242	-0.676650	0.606017
-10.752037	-0.620028	0.124025	0.391972	0.148699	-0.675354	0.606748
-10.751837	-0.620528	0.124125	0.392521	0.150157	-0.674057	0.607476
-10.751637	-0.621028	0.124225	0.393066	0.151618	-0.672758	0.608200
-10.751437	-0.621528	0.124325	0.393606	0.153081	-0.671458	0.608921
-10.751237	-0.622028	0.124425	0.394141	0.154547	-0.670156	0.609639
-10.751037	-0.622528	0.124525	0.394672	0.156014	-0.668852	0.610353
-10.750837	-0.623028	0.124625	0.395198	0.157484	-0.667547	0.611063
-10.750637	-0.623528	0.124725	0.395719	0.158956	-0.666241	0.611770
-10.750437	-0.624028	0.124825	0.396236	0.160430	-0.664933	0.612473
-10.750237	-0.624528	0.124925	0.396748	0.161906	-0.663624	0.613173
-10.750037	-0.625028	0.125025	0.397255	0.163385	-0.662313	0.613869
-10.749837	-0.625528	0.125125	0.397757	0.164865	-0.661001	0.614562
-10.749637	-0.626028	0.125225	0.398255	0.166348	-0.659687	0.615251
-10.749437	-0.626528	0.125326	0.398748	0.167832	-0.658373	0.615936
-10.749237	-0.627028	0.125426	0.399236	0.169319	-0.657056	0.616618
-10.749037	-0.627528	0.125526	0.399720	0.170808	-0.655739	0.617296
-10.748837	-0.628028	0.125626	0.400199	0.172299	-0.654420	0.617971
-10.748637	-0.628528	0.125726	0.400673	0.173792	-0.653100	0.618642
-10.748437	-0.629028	0.125826	0.401143	0.175287	-0.651779	0.619309
-10.748237	-0.629528	0.125926	0.401608	0.176784	-0.650456	0.619972
-10.748037	-0.630028	0.126026	0.402068	0.178283	-0.649132	0.620632
-10.747837	-0.630529	0.126126	0.402524	0.179784	-0.647807	0.621288
-10.747637	-0.631029	0.126226	0.402974	0.181287	-0.646480	0.621940
-10.747437	-0.631529	0.126326	0.403420	0.182791	-0.645153	0.622589
-10.747237	-0.632029	0.126426	0.403862	0.184298	-0.643824	0.623234
-10.747037	-0.632529	0.126526	0.404299	0.185807	-0.642494	0.623875
-10.746837	-0.633029	0.126626	0.404731	0.187317	-0.641163	0.624512
-10.746637	-0.633529	0.126726	0.405158	0.188830	-0.639831	0.625145
-10.746437	-0.634029	0.126826	0.405581	0.190344	-0.638498	0.625775
-10.746237	-0.634529	0.126926	0.405999	0.191861	-0.637163	0.626401
-10.746037	-0.635029	0.127026	0.406412	0.193379	-0.635828	0.627022
-10.745837	-0.635529	0.127126	0.406821	0.194899	-0.634491	0.627640
-10.745637	-0.636029	0.127226	0.407225	0.196420	-0.633154	0.628255
-10.745437	-0.636529	0.127326	0.407624	0.197944	-0.631815	0.628865
-10.745237	-0.637029	0.127426	0.408018	0.199469	-0.630475	0.629471
-10.745037	-0.637529	0.127526	0.408408	0.200996	-0.629135	0.630074
-10.744837	-0.638029	0.127626	0.408793	0.202525	-0.627793	0.630672
-10.744637	-0.638529	0.127726	0.409174	0.204056	-0.626451	0.631267
-10.744437	-0.639029	0.127826	0.409550	0.205588	-0.625107	0.631857
-10.744237	-0.639529	0.127926	0.409921	0.207122	-0.623763	0.632444
-10.744037	-0.640029	0.128026	0.410288	0.208658	-0.622417	0.633026
-10.743838	-0.640529	0.128126	0.410650	0.210196	-0.621071	0.633605
-10.743638	-0.641029	0.128226	0.411007	0.211735	-0.619724	0.634180
-10.743438	-0.641529	0.128326	0.411359	0.213275	-0.618376	0.634750
-10.743238	-0.642030	0.128426	0.411707	0.214818	-0.617027	0.635317
-10.743038	-0.642530	0.128526	0.412050	0.216362	-0.615678	0.635880
-10.742838	-0.643030	0.128626	0.412389	0.217907	-0.614327	0.636438
-10.742638	-0.643530	0.128726	0.412723	0.219455	-0.612976	0.636993
-10.742438	-0.644030	0.128826	0.413052	0.221003	-0.611624	0.637543
-10.742238	-0.644530	0.128926	0.413377	0.222554	-0.610271	0.638089
-10.742038	-0.645030	0.129026	0.413697	0.224106	-0.608918	0.638632
-10.741838	-0.645530	0.129126	0.414012	0.225659	-0.607564	0.639170
-10.741638	-0.646030	0.129226	0.414323	0.227214	-0.606209	0.639704
-10.741438	-0.646530	0.129326	0.414629	0.228771	-0.604853	0.640234
-10.741238	-0.647030	0.129426	0.414931	0.230329	-0.603497	0.640759
-10.741038	-0.647530	0.129526	0.415228	0.231888	-0.602140	0.641281
-10.740838	-0.648030	0.129626	0.415520	0.233449	-0.600783	0.641798
-10.740638	-0.648530	0.129726	0.415808	0.235011	-0.599425	0.642311
-10.740438	-0.649030	0.129826	0.416091	0.236575	-0.598066	0.642820
-10.740238	-0.649530	0.129926	0.416369	0.238140	-0.596706	0.643325
-10.740038	-0.650030	0.130026	0.416643	0.239706	-0.595347	0.643826
-10.739838	-0.650530	0.130127	0.416913	0.241274	-0.593986	0.644322
-10.739638	-0.651030	0.130227	0.417177	0.242844	-0.592625	0.644814
-10.739438	-0.651530	0.130327	0.417437	0.244414	-0.591264	0.645302
-10.739238	-0.652030	0.130427	0.417693	0.245986	-0.589902	0.645786
-10.739038	-0.652530	0.130527	0.417944	0.247559	-0.588539	0.646265
-10.738838	-0.653030	0.130627	0.418190	0.249134	-0.587176	0.646740
-10.738638	-0.653530	0.130727	0.418432	0.250709	-0.585813	0.647211
-10.738438	-0.654031	0.130827	0.418669	0.252287	-0.584449	0.647678
-10.738238	-0.654531	0.130927	0.418902	0.253865	-0.583085	0.648140
-10.738038	-0.655031	0.131027	0.419130	0.255444	-0.581720	0.648598
-10.737838	-0.655531	0.131127	0.419354	0.257025	-0.580355	0.649052
-10.737638	-0.656031	0.131227	0.419573	0.258607	-0.578990	0.649501
-10.737438	-0.656531	0.131327	0.419787	0.260190	-0.577624	0.649946
-10.737238	-0.657031	0.131427	0.419997	0.261774	-0.576258	0.650386
-10.737038	-0.657531	0.131527	0.420203	0.263360	-0.574892	0.650823
-10.736838	-0.658031	0.131627	0.420404	0.264946	-0.573526	0.651255
-10.736638	-0.658531	0.131727	0.420600	0.266534	-0.572159	0.651682
-10.736438	-0.659031	0.131827	0.420792	0.268123	-0.570792	0.652105
-10.736238	-0.659531	0.131927	0.420980	0.269713	-0.569424	0.652524
-10.736038	-0.660031	0.132027	0.421163	0.271304	-0.568057	0.652938
-10.735838	-0.660531	0.132127	0.421341	0.272896	-0.566689	0.653348
-10.735638	-0.661031	0.132227	0.421515	0.274489	-0.565321	0.653753
-10.735438	-0.661531	0.132327	0.421685	0.276083	-0.563952	0.654154
-10.735238	-0.662031	0.132427	0.421850	0.277678	-0.562584	0.654551
-10.735038	-0.662531	0.132527	0.422010	0.279274	-0.561216	0.654943
-10.734838	-0.663031	0.132627	0.422166	0.280871	-0.559847	0.655331
-10.734638	-0.663531	0.132727	0.422318	0.282469	-0.558478	0.655714
-10.734438	-0.664031	0.132827	0.422465	0.284068	-0.557109	0.656093
-10.734238	-0.664531	0.132927	0.422608	0.285668	-0.555741	0.656467
-10.734038	-0.665031	0.133027	0.422747	0.287268	-0.554372	0.656837
-10.733838	-0.665532	0.133127	0.422880	0.288870	-0.553003	0.657202
-10.733638	-0.666032	0.133227	0.423010	0.290472	-0.551634	0.657563
-10.733438	-0.666532	0.133327	0.423135	0.292076	-0.550265	0.657919
-10.733238	-0.667032	0.133427	0.423256	0.293680	-0.548896	0.658271
-10.733038	-0.667532	0.133527	0.423372	0.295285	-0.547527	0.658618
-10.732838	-0.668032	0.133627	0.423484	0.296891	-0.546158	0.658960
-10.732638	-0.668532	0.133727	0.423592	0.298498	-0.544789	0.659298
-10.732438	-0.669032	0.133827	0.423695	0.300105	-0.543420	0.659632
-10.732238	-0.669532	0.133927	0.423794	0.301713	-0.542051	0.659961
-10.732038	-0.670032	0.134027	0.423889	0.303322	-0.540682	0.660285
-10.731838	-0.670532	0.134127	0.423979	0.304932	-0.539314	0.660605
-10.731638	-0.671032	0.134227	0.424065	0.306542	-0.537945	0.660921
-10.731438	-0.671532	0.134327	0.424146	0.308153	-0.536577	0.661231
-10.731238	-0.672032	0.134427	0.424223	0.309765	-0.535209	0.661537
-10.731038	-0.672532	0.134527	0.424296	0.311377	-0.533841	0.661839
-10.730838	-0.673032	0.134627	0.424365	0.312990	-0.532474	0.662136
-10.730638	-0.673532	0.134727	0.424429	0.314604	-0.531106	0.662428
-10.730438	-0.674032	0.134827	0.424489	0.316218	-0.529739	0.662716
-10.730238	-0.674532	0.134928	0.424545	0.317833	-0.528372	0.662999
-10.730038	-0.675032	0.135028	0.424596	0.319448	-0.527005	0.663277
-10.729838	-0.675532	0.135128	0.424643	0.321065	-0.525639	0.663551
-10.729638	-0.676032	0.135228	0.424686	0.322681	-0.524273	0.663820
-10.729438	-0.676532	0.135328	0.424725	0.324298	-0.522907	0.664084
-10.729238	-0.677032	0.135428	0.424759	0.325916	-0.521541	0.664344
-10.729038	-0.677533	0.135528	0.424790	0.327534	-0.520176	0.664599
-10.728838	-0.678033	0.135628	0.424816	0.329152	-0.518811	0.664850
-10.728638	-0.678533	0.135728	0.424837	0.330772	-0.517447	0.665095
-10.728438	-0.679033	0.135828	0.424855	0.332391	-0.516083	0.665337
-10.728238	-0.679533	0.135928	0.424868	0.334011	-0.514719	0.665573
-10.728038	-0.680033	0.136028	0.424878	0.335631	-0.513356	0.665805
-10.727838	-0.680533	0.136128	0.424883	0.337252	-0.511993	0.666032
-10.727638	-0.681033	0.136228	0.424884	0.338873	-0.510631	0.666254
-10.727438	-0.681533	0.136328	0.424880	0.340495	-0.509269	0.666472
-10.727238	-0.682033	0.136428	0.424873	0.342117	-0.507908	0.666685
-10.727038	-0.682533	0.136528	0.424861	0.343739	-0.506547	0.666893
-10.726838	-0.683033	0.136628	0.424846	0.345361	-0.505187	0.667097
-10.726638	-0.683533	0.136728	0.424826	0.346984	-0.503827	0.667296
-10.726438	-0.684033	0.136828	0.424802	0.348607	-0.502468	0.667490
-10.726238	-0.684533	0.136928	0.424774	0.350231	-0.501109	0.667679
-10.726038	-0.685033	0.137028	0.424742	0.351854	-0.499751	0.667864
-10.725838	-0.685533	0.137128	0.424706	0.353478	-0.498393	0.668044
-10.725638	-0.686033	0.137228	0.424666	0.355102	-0.497036	0.668219
-10.725438	-0.686533	0.137328	0.424622	0.356727	-0.495680	0.668389
-10.725238	-0.687033	0.137428	0.424573	0.358351	-0.494324	0.668555
-10.725038	-0.687533	0.137528	0.424521	0.359976	-0.492969	0.668716
-10.724838	-0.688033	0.137628	0.424465	0.361601	-0.491615	0.668872
-10.724638	-0.688533	0.137728	0.424404	0.363226	-0.490261	0.669023
-10.724438	-0.689034	0.137828	0.424340	0.364851	-0.488908	0.669170
-10.724238	-0.689534	0.137928	0.424272	0.366476	-0.487556	0.669312
-10.724038	-0.690034	0.138028	0.424199	0.368101	-0.486204	0.669449
-10.723838	-0.690534	0.138128	0.424123	0.369727	-0.484853	0.669581
-10.723638	-0.691034	0.138228	0.424043	0.371352	-0.483503	0.669709
-10.723438	-0.691534	0.138328	0.423959	0.372978	-0.482154	0.669832
-10.723238	-0.692034	0.138428	0.423870	0.374603	-0.480805	0.669950
-10.723038	-0.692534	0.138528	0.423778	0.376229	-0.479458	0.670063
-10.722838	-0.693034	0.138628	0.423682	0.377855	-0.478111	0.670171
-10.722638	-0.693534	0.138728	0.423583	0.379480	-0.476764	0.670275
-10.722438	-0.694034	0.138828	0.423479	0.381106	-0.475419	0.670374
-10.722238	-0.694534	0.138928	0.423371	0.382731	-0.474075	0.670468
-10.722038	-0.695034	0.139028	0.423260	0.384356	-0.472731	0.670557
-10.721838	-0.695534	0.139128	0.423144	0.385982	-0.471388	0.670641
-10.721638	-0.696034	0.139228	0.423025	0.387607	-0.470047	0.670721
-10.721438	-0.696534	0.139328	0.422902	0.389232	-0.468706	0.670796
-10.721238	-0.697034	0.139428	0.422775	0.390857	-0.467366	0.670866
-10.721038	-0.697534	0.139528	0.422644	0.392482	-0.466027	0.670931
-10.720838	-0.698034	0.139628	0.422510	0.394107	-0.464689	0.670992
-10.720638	-0.698534	0.139729	0.422372	0.395731	-0.463351	0.671047
-10.720438	-0.699034	0.139829	0.422229	0.397356	-0.462015	0.671098
-10.720238	-0.699534	0.139929	0.422084	0.398980	-0.460680	0.671144
-10.720038	-0.700034	0.140029	0.421934	0.400604	-0.459346	0.671185
-10.719838	-0.700535	0.140129	0.421781	0.402227	-0.458013	0.671222
-10.719638	-0.701035	0.140229	0.421624	0.403851	-0.456681	0.671253
-10.719438	-0.701535	0.140329	0.421463	0.405474	-0.455349	0.671280
-10.719238	-0.702035	0.140429	0.421298	0.407097	-0.454019	0.671302
-10.719038	-0.702535	0.140529	0.421130	0.408719	-0.452690	0.671319
-10.718838	-0.703035	0.140629	0.420958	0.410342	-0.451362	0.671331
-10.718639	-0.703535	0.140729	0.420783	0.411964	-0.450036	0.671339
-10.718439	-0.704035	0.140829	0.420603	0.413585	-0.448710	0.671342
-10.718239	-0.704535	0.140929	0.420420	0.415206	-0.447385	0.671339
-10.718039	-0.705035	0.141029	0.420234	0.416827	-0.446062	0.671332
-10.717839	-0.705535	0.141129	0.420044	0.418448	-0.444740	0.671321
-10.717639	-0.706035	0.141229	0.419850	0.420068	-0.443418	0.671304
-10.717439	-0.706535	0.141329	0.419653	0.421688	-0.442098	0.671283
-10.717239	-0.707035	0.141429	0.419452	0.423307	-0.440780	0.671256
-10.717039	-0.707535	0.141529	0.419247	0.424926	-0.439462	0.671225
-10.716839	-0.708035	0.141629	0.419039	0.426544	-0.438146	0.671189
-10.716639	-0.708535	0.141729	0.418828	0.428162	-0.436830	0.671148
-10.716439	-0.709035	0.141829	0.418612	0.429779	-0.435516	0.671103
-10.716239	-0.709535	0.141929	0.418394	0.431396	-0.434204	0.671052
-10.716039	-0.710035	0.142029	0.418171	0.433012	-0.432892	0.670997
-10.715839	-0.710535	0.142129	0.417946	0.434628	-0.431582	0.670937
-10.715639	-0.711035	0.142229	0.417717	0.436243	-0.430273	0.670872
-10.715439	-0.711535	0.142329	0.417484	0.437858	-0.428966	0.670803
-10.715239	-0.712035	0.142429	0.417248	0.439472	-0.427659	0.670728
-10.715039	-0.712536	0.142529	0.417008	0.441085	-0.426354	0.670649
-10.714839	-0.713036	0.142629	0.416765	0.442698	-0.425051	0.670565
-10.714639	-0.713536	0.142729	0.416519	0.444311	-0.423748	0.670476
-10.714439	-0.714036	0.142829	0.416269	0.445922	-0.422447	0.670382
-10.714239	-0.714536	0.142929	0.416016	0.447533	-0.421148	0.670283
-10.714039	-0.715036	0.143029	0.415759	0.449143	-0.419849	0.670180
-10.713839	-0.715536	0.143129	0.415499	0.450753	-0.418552	0.670072
-10.713639	-0.716036	0.143229	0.415236	0.452362	-0.417257	0.669959
-10.713439	-0.716536	0.143329	0.414969	0.453970	-0.415963	0.669841
-10.713239	-0.717036	0.143429	0.414699	0.455578	-0.414670	0.669718
-10.713039	-0.717536	0.143529	0.414425	0.457184	-0.413379	0.669591
-10.712839	-0.718036	0.143629	0.414149	0.458790	-0.412089	0.669459
-10.712639	-0.718536	0.143729	0.413869	0.460395	-0.410801	0.669322
-10.712439	-0.719036	0.143829	0.413585	0.462000	-0.409514	0.669180
-10.712239	-0.719536	0.143929	0.413299	0.463603	-0.408229	0.669033
-10.712039	-0.720036	0.144029	0.413009	0.465206	-0.406945	0.668882
-10.711839	-0.720536	0.144129	0.412716	0.466808	-0.405662	0.668725
-10.711639	-0.721036	0.144229	0.412420	0.468409	-0.404381	0.668564
-10.711439	-0.721536	0.144329	0.412120	0.470010	-0.403102	0.668398
-10.711239	-0.722036	0.144429	0.411818	0.471609	-0.401824	0.668228
-10.711039	-0.722536	0.144530	0.411512	0.473208	-0.400548	0.668052
-10.710839	-0.723036	0.144630	0.411203	0.474805	-0.399273	0.667872
-10.710639	-0.723536	0.144730	0.410891	0.476402	-0.398000	0.667687
-10.710439	-0.724037	0.144830	0.410575	0.477998	-0.396728	0.667498
-10.710239	-0.724537	0.144930	0.410257	0.479593	-0.395458	0.667303
-10.710039	-0.725037	0.145030	0.409935	0.481186	-0.394190	0.667104
-10.709839	-0.725537	0.145130	0.409610	0.482779	-0.392923	0.666900
-10.709639	-0.726037	0.145230	0.409283	0.484371	-0.391657	0.666691
-10.709439	-0.726537	0.145330	0.408952	0.485962	-0.390394	0.666477
-10.709239	-0.727037	0.145430	0.408618	0.487552	-0.389132	0.666259
-10.709039	-0.727537	0.145530	0.408281	0.489141	-0.387871	0.666036
-10.708839	-0.728037	0.145630	0.407941	0.490729	-0.386613	0.665808
-10.708639	-0.728537	0.145730	0.407598	0.492316	-0.385355	0.665575
-10.708439	-0.729037	0.145830	0.407251	0.493902	-0.384100	0.665338
-10.708239	-0.729537	0.145930	0.406902	0.495487	-0.382846	0.665096
-10.708039	-0.730037	0.146030	0.406550	0.497070	-0.381594	0.664849
-10.707839	-0.730537	0.146130	0.406195	0.498653	-0.380344	0.664597
-10.707639	-0.731037	0.146230	0.405837	0.500234	-0.379095	0.664341
-10.707439	-0.731537	0.146330	0.405476	0.501815	-0.377848	0.664080
-10.707239	-0.732037	0.146430	0.405112	0.503394	-0.376603	0.663814
-10.707039	-0.732537	0.146530	0.404745	0.504972	-0.375359	0.663544
-10.706839	-0.733037	0.146630	0.404376	0.506549	-0.374118	0.663268
-10.706639	-0.733537	0.146730	0.404003	0.508124	-0.372878	0.662988
-10.706439	-0.734037	0.146830	0.403628	0.509699	-0.371639	0.662704
-10.706239	-0.734537	0.146930	0.403249	0.511272	-0.370403	0.662414
-10.706039	-0.735037	0.147030	0.402868	0.512844	-0.369168	0.662120
-10.705839	-0.735537	0.147130	0.402484	0.514415	-0.367935	0.661821
-10.705639	-0.736038	0.147230	0.402097	0.515985	-0.366704	0.661518
-10.705439	-0.736538	0.147330	0.401707	0.517553	-0.365475	0.661210
-10.705239	-0.737038	0.147430	0.401315	0.519120	-0.364247	0.660897
-10.705039	-0.737538	0.147530	0.400919	0.520686	-0.363021	0.660579
-10.704839	-0.738038	0.147630	0.400521	0.522251	-0.361797	0.660257
-10.704639	-0.738538	0.147730	0.400121	0.523814	-0.360575	0.659930
-10.704439	-0.739038	0.147830	0.399717	0.525376	-0.359355	0.659599
-10.704239	-0.739538	0.147930	0.399311	0.526936	-0.358137	0.659263
-10.704039	-0.740038	0.148030	0.398902	0.528496	-0.356920	0.658922
-10.703839	-0.740538	0.148130	0.398490	0.530053	-0.355705	0.658576
-10.703639	-0.741038	0.148230	0.398076	0.531610	-0.354493	0.658226
-10.703439	-0.741538	0.148330	0.397659	0.533165	-0.353282	0.657871
-10.703239	-0.742038	0.148430	0.397239	0.534719	-0.352073	0.657512
-10.703039	-0.742538	0.148530	0.396817	0.536271	-0.350866	0.657148
-10.702839	-0.743038	0.148630	0.396392	0.537822	-0.349660	0.656779
-10.702639	-0.743538	0.148730	0.395964	0.539372	-0.348457	0.656406
-10.702439	-0.744038	0.148830	0.395534	0.540920	-0.347256	0.656028
-10.702239	-0.744538	0.148930	0.395101	0.542466	-0.346056	0.655645
-10.702039	-0.745038	0.149030	0.394666	0.544012	-0.344859	0.655258
-10.701839	-0.745538	0.149130	0.394228	0.545555	-0.343663	0.654866
-10.701639	-0.746038	0.149230	0.393787	0.547097	-0.342469	0.654470
-10.701439	-0.746538	0.149331	0.393344	0.548638	-0.341278	0.654069
-10.701239	-0.747038	0.149431	0.392899	0.550177	-0.340088	0.653663
-10.701039	-0.747539	0.149531	0.392450	0.551715	-0.338900	0.653253
-10.700839	-0.748039	0.149631	0.392000	0.553251	-0.337714	0.652839
-10.700639	-0.748539	0.149731	0.391547	0.554786	-0.336530	0.652419
-10.700439	-0.749039	0.149831	0.391091	0.556319	-0.335349	0.651995
-10.700239	-0.749539	0.149931	0.390633	0.557850	-0.334169	0.651567
-10.700039	-0.750039	0.150031	0.390173	0.559380	-0.332991	0.651134
-10.699839	-0.750539	0.150131	0.389710	0.560909	-0.331815	0.650697
-10.699639	-0.751039	0.150231	0.389245	0.562435	-0.330641	0.650255
-10.699439	-0.751539	0.150331	0.388777	0.563961	-0.329470	0.649808
-10.699239	-0.752039	0.150431	0.388307	0.565484	-0.328300	0.649357
-10.699039	-0.752539	0.150531	0.387835	0.567006	-0.327132	0.648901
-10.698839	-0.753039	0.150631	0.387360	0.568526	-0.325966	0.648441
-10.698639	-0.753539	0.150731	0.386883	0.570045	-0.324803	0.647977
-10.698439	-0.754039	0.150831	0.386404	0.571562	-0.323641	0.647508
-10.698239	-0.754539	0.150931	0.385922	0.573077	-0.322482	0.647034
-10.698039	-0.755039	0.151031	0.385438	0.574590	-0.321324	0.646556
-10.697839	-0.755539	0.151131	0.384951	0.576102	-0.320169	0.646073
-10.697639	-0.756039	0.151231	0.384463	0.577612	-0.319015	0.645586
-10.697439	-0.756539	0.151331	0.383972	0.579121	-0.317864	0.645095
-10.697239	-0.757039	0.151431	0.383479	0.580628	-0.316715	0.644599
-10.697039	-0.757539	0.151531	0.382983	0.582133	-0.315568	0.644098
-10.696839	-0.758039	0.151631	0.382486	0.583636	-0.314423	0.643593
-10.696639	-0.758539	0.151731	0.381986	0.585137	-0.313280	0.643084
-10.696439	-0.759039	0.151831	0.381484	0.586637	-0.312139	0.642570
-10.696239	-0.759540	0.151931	0.380980	0.588135	-0.311000	0.642052
-10.696039	-0.760040	0.152031	0.380474	0.589631	-0.309864	0.641529
-10.695839	-0.760540	0.152131	0.379965	0.591125	-0.308729	0.641002
-10.695639	-0.761040	0.152231	0.379454	0.592618	-0.307597	0.640471
-10.695439	-0.761540	0.152331	0.378942	0.594108	-0.306467	0.639935
-10.695239	-0.762040	0.152431	0.378427	0.595597	-0.305339	0.639394
-10.695039	-0.762540	0.152531	0.377910	0.597084	-0.304213	0.638850
