cx	cy	cz	q_scalar	q_x	q_y	q_z
-10.716439	-0.709035	0.141829	0.770545	-0.004057	-0.611857	0.178537
-10.716239	-0.709535	0.141929	0.770355	-0.001985	-0.612072	0.178656
-10.716039	-0.710035	0.142029	0.770158	0.000085	-0.612287	0.178775
-10.715839	-0.710535	0.142129	0.769956	0.002154	-0.612503	0.178892
-10.715639	-0.711035	0.142229	0.769748	0.004221	-0.612720	0.179008
-10.715439	-0.711535	0.142329	0.769535	0.006288	-0.612937	0.179123
-10.715239	-0.712035	0.142429	0.769315	0.008353	-0.613155	0.179237
-10.715039	-0.712536	0.142529	0.769090	0.010417	-0.613373	0.179351
-10.714839	-0.713036	0.142629	0.768858	0.012479	-0.613591	0.179463
-10.714639	-0.713536	0.142729	0.768621	0.014540	-0.613811	0.179574
-10.714439	-0.714036	0.142829	0.768378	0.016599	-0.614030	0.179685
-10.714239	-0.714536	0.142929	0.768129	0.018657	-0.614250	0.179794
-10.714039	-0.715036	0.143029	0.767875	0.020714	-0.614471	0.179903
-10.713839	-0.715536	0.143129	0.767614	0.022769	-0.614692	0.180010
-10.713639	-0.716036	0.143229	0.767348	0.024823	-0.614914	0.180116
-10.713439	-0.716536	0.143329	0.767076	0.026875	-0.615136	0.180221
-10.713239	-0.717036	0.143429	0.766798	0.028926	-0.615358	0.180326
-10.713039	-0.717536	0.143529	0.766515	0.030975	-0.615582	0.180429
-10.712839	-0.718036	0.143629	0.766226	0.033023	-0.615805	0.180531
-10.712639	-0.718536	0.143729	0.765931	0.035069	-0.616029	0.180632
-10.712439	-0.719036	0.143829	0.765630	0.037113	-0.616254	0.180732
-10.712239	-0.719536	0.143929	0.765324	0.039156	-0.616479	0.180831
-10.712039	-0.720036	0.144029	0.765012	0.041197	-0.616704	0.180929
-10.711839	-0.720536	0.144129	0.764694	0.043237	-0.616930	0.181026
-10.711639	-0.721036	0.144229	0.764371	0.045275	-0.617157	0.181121
-10.711439	-0.721536	0.144329	0.764042	0.047311	-0.617383	0.181216
-10.711239	-0.722036	0.144429	0.763707	0.049345	-0.617611	0.181309
-10.711039	-0.722536	0.144530	0.763367	0.051378	-0.617839	0.181401
-10.710839	-0.723036	0.144630	0.763021	0.053409	-0.618067	0.181492
-10.710639	-0.723536	0.144730	0.762670	0.055439	-0.618296	0.181582
-10.710439	-0.724037	0.144830	0.762312	0.057466	-0.618525	0.181671
-10.710239	-0.724537	0.144930	0.761950	0.059492	-0.618755	0.181759
-10.710039	-0.725037	0.145030	0.761581	0.061516	-0.618985	0.181845
-10.709839	-0.725537	0.145130	0.761207	0.063538	-0.619215	0.181931
-10.709639	-0.726037	0.145230	0.760828	0.065559	-0.619446	0.182015
-10.709439	-0.726537	0.145330	0.760443	0.067577	-0.619678	0.182098
-10.709239	-0.727037	0.145430	0.760052	0.069594	-0.619910	0.182179
-10.709039	-0.727537	0.145530	0.759656	0.071609	-0.620142	0.182260
-10.708839	-0.728037	0.145630	0.759255	0.073622	-0.620375	0.182339
-10.708639	-0.728537	0.145730	0.758848	0.075633	-0.620608	0.182417
-10.708439	-0.729037	0.145830	0.758435	0.077642	-0.620841	0.182494
-10.708239	-0.729537	0.145930	0.758017	0.079649	-0.621075	0.182570
-10.708039	-0.730037	0.146030	0.757593	0.081654	-0.621310	0.182644
-10.707839	-0.730537	0.146130	0.757164	0.083657	-0.621545	0.182717
-10.707639	-0.731037	0.146230	0.756730	0.085658	-0.621780	0.182789
-10.707439	-0.731537	0.146330	0.756290	0.087658	-0.622016	0.182860
-10.707239	-0.732037	0.146430	0.755845	0.089655	-0.622252	0.182929
-10.707039	-0.732537	0.146530	0.755394	0.091650	-0.622488	0.182998
-10.706839	-0.733037	0.146630	0.754938	0.093643	-0.622725	0.183064
-10.706639	-0.733537	0.146730	0.754477	0.095634	-0.622963	0.183130
-10.706439	-0.734037	0.146830	0.754010	0.097623	-0.623200	0.183194
-10.706239	-0.734537	0.146930	0.753538	0.099610	-0.623439	0.183257
-10.706039	-0.735037	0.147030	0.753060	0.101595	-0.623677	0.183319
-10.705839	-0.735537	0.147130	0.752577	0.103577	-0.623916	0.183379
-10.705639	-0.736038	0.147230	0.752089	0.105558	-0.624155	0.183438
-10.705439	-0.736538	0.147330	0.751596	0.107536	-0.624395	0.183496
-10.705239	-0.737038	0.147430	0.751097	0.109512	-0.624635	0.183552
-10.705039	-0.737538	0.147530	0.750593	0.111486	-0.624876	0.183607
-10.704839	-0.738038	0.147630	0.750084	0.113458	-0.625117	0.183661
-10.704639	-0.738538	0.147730	0.749569	0.115427	-0.625358	0.183713
-10.704439	-0.739038	0.147830	0.749049	0.117394	-0.625599	0.183764
-10.704239	-0.739538	0.147930	0.748524	0.119359	-0.625841	0.183813
-10.704039	-0.740038	0.148030	0.747994	0.121322	-0.626084	0.183862
-10.703839	-0.740538	0.148130	0.747459	0.123283	-0.626326	0.183908
-10.703639	-0.741038	0.148230	0.746918	0.125241	-0.626569	0.183954
-10.703439	-0.741538	0.148330	0.746372	0.127197	-0.626813	0.183998
-10.703239	-0.742038	0.148430	0.745821	0.129150	-0.627057	0.184040
-10.703039	-0.742538	0.148530	0.745265	0.131102	-0.627301	0.184082
-10.702839	-0.743038	0.148630	0.744704	0.133051	-0.627545	0.184121
-10.702639	-0.743538	0.148730	0.744138	0.134997	-0.627790	0.184160
-10.702439	-0.744038	0.148830	0.743566	0.136941	-0.628035	0.184197
-10.702239	-0.744538	0.148930	0.742990	0.138883	-0.628281	0.184232
-10.702039	-0.745038	0.149030	0.742408	0.140822	-0.628526	0.184266
-10.701839	-0.745538	0.149130	0.741821	0.142759	-0.628773	0.184299
-10.701639	-0.746038	0.149230	0.741229	0.144694	-0.629019	0.184330
-10.701439	-0.746538	0.149331	0.740633	0.146626	-0.629266	0.184360
-10.701239	-0.747038	0.149431	0.740031	0.148556	-0.629513	0.184388
-10.701039	-0.747539	0.149531	0.739424	0.150483	-0.629760	0.184415
-10.700839	-0.748039	0.149631	0.738812	0.152408	-0.630008	0.184440
-10.700639	-0.748539	0.149731	0.738195	0.154330	-0.630256	0.184464
-10.700439	-0.749039	0.149831	0.737574	0.156250	-0.630505	0.184487
-10.700239	-0.749539	0.149931	0.736947	0.158167	-0.630753	0.184508
-10.700039	-0.750039	0.150031	0.736315	0.160081	-0.631002	0.184527
-10.699839	-0.750539	0.150131	0.735678	0.161994	-0.631251	0.184545
-10.699639	-0.751039	0.150231	0.735037	0.163903	-0.631501	0.184561
-10.699439	-0.751539	0.150331	0.734391	0.165810	-0.631751	0.184576
-10.699239	-0.752039	0.150431	0.733739	0.167715	-0.632001	0.184590
-10.699039	-0.752539	0.150531	0.733083	0.169616	-0.632251	0.184601
-10.698839	-0.753039	0.150631	0.732422	0.171516	-0.632502	0.184612
-10.698639	-0.753539	0.150731	0.731756	0.173412	-0.632753	0.184621
-10.698439	-0.754039	0.150831	0.731085	0.175306	-0.633004	0.184628
-10.698239	-0.754539	0.150931	0.730410	0.177198	-0.633256	0.184634
-10.698039	-0.755039	0.151031	0.729729	0.179086	-0.633508	0.184638
-10.697839	-0.755539	0.151131	0.729044	0.180972	-0.633760	0.184640
-10.697639	-0.756039	0.151231	0.728354	0.182856	-0.634012	0.184642
-10.697439	-0.756539	0.151331	0.727660	0.184736	-0.634265	0.184641
-10.697239	-0.757039	0.151431	0.726960	0.186614	-0.634517	0.184639
-10.697039	-0.757539	0.151531	0.726256	0.188490	-0.634770	0.184635
-10.696839	-0.758039	0.151631	0.725547	0.190362	-0.635024	0.184630
-10.696639	-0.758539	0.151731	0.724834	0.192232	-0.635277	0.184623
-10.696439	-0.759039	0.151831	0.724115	0.194099	-0.635531	0.184615
-10.696239	-0.759540	0.151931	0.723392	0.195964	-0.635785	0.184605
-10.696039	-0.760040	0.152031	0.722665	0.197825	-0.636039	0.184594
-10.695839	-0.760540	0.152131	0.721933	0.199684	-0.636294	0.184581
-10.695639	-0.761040	0.152231	0.721196	0.201540	-0.636548	0.184566
-10.695439	-0.761540	0.152331	0.720454	0.203393	-0.636803	0.184549
-10.695239	-0.762040	0.152431	0.719708	0.205244	-0.637059	0.184531
-10.695039	-0.762540	0.152531	0.718957	0.207091	-0.637314	0.184512
-10.694839	-0.763040	0.152631	0.718202	0.208936	-0.637569	0.184491
-10.694639	-0.763540	0.152731	0.717442	0.210778	-0.637825	0.184468
-10.694439	-0.764040	0.152831	0.716678	0.212617	-0.638081	0.184443
-10.694239	-0.764540	0.152931	0.715909	0.214453	-0.638337	0.184417
-10.694039	-0.765040	0.153031	0.715136	0.216286	-0.638594	0.184390
-10.693839	-0.765540	0.153131	0.714358	0.218117	-0.638850	0.184360
-10.693639	-0.766040	0.153231	0.713575	0.219944	-0.639107	0.184329
-10.693439	-0.766540	0.153331	0.712788	0.221769	-0.639364	0.184296
-10.693240	-0.767040	0.153431	0.711997	0.223591	-0.639621	0.184262
-10.693040	-0.767540	0.153531	0.711201	0.225410	-0.639878	0.184226
-10.692840	-0.768040	0.153631	0.710401	0.227226	-0.640135	0.184189
-10.692640	-0.768540	0.153731	0.709597	0.229039	-0.640393	0.184149
-10.692440	-0.769040	0.153831	0.708788	0.230849	-0.640651	0.184108
-10.692240	-0.769540	0.153931	0.707974	0.232656	-0.640909	0.184065
-10.692040	-0.770040	0.154031	0.707156	0.234460	-0.641167	0.184021
-10.691840	-0.770540	0.154132	0.706334	0.236261	-0.641425	0.183975
-10.691640	-0.771041	0.154232	0.705508	0.238059	-0.641683	0.183927
-10.691440	-0.771541	0.154332	0.704677	0.239854	-0.641942	0.183878
-10.691240	-0.772041	0.154432	0.703842	0.241646	-0.642200	0.183827
-10.691040	-0.772541	0.154532	0.703003	0.243436	-0.642459	0.183774
-10.690840	-0.773041	0.154632	0.702159	0.245222	-0.642718	0.183719
-10.690640	-0.773541	0.154732	0.701311	0.247005	-0.642977	0.183663
-10.690440	-0.774041	0.154832	0.700459	0.248785	-0.643236	0.183605
-10.690240	-0.774541	0.154932	0.699602	0.250562	-0.643495	0.183546
-10.690040	-0.775041	0.155032	0.698742	0.252336	-0.643755	0.183484
-10.689840	-0.775541	0.155132	0.697877	0.254107	-0.644014	0.183421
-10.689640	-0.776041	0.155232	0.697008	0.255874	-0.644274	0.183356
-10.689440	-0.776541	0.155332	0.696135	0.257639	-0.644534	0.183290
-10.689240	-0.777041	0.155432	0.695257	0.259401	-0.644793	0.183222
-10.689040	-0.777541	0.155532	0.694376	0.261159	-0.645053	0.183152
-10.688840	-0.778041	0.155632	0.693490	0.262915	-0.645313	0.183080
-10.688640	-0.778541	0.155732	0.692600	0.264667	-0.645573	0.183006
-10.688440	-0.779041	0.155832	0.691706	0.266416	-0.645833	0.182931
-10.688240	-0.779541	0.155932	0.690808	0.268162	-0.646094	0.182854
-10.688040	-0.780041	0.156032	0.689906	0.269905	-0.646354	0.182775
-10.687840	-0.780541	0.156132	0.689000	0.271645	-0.646614	0.182695
-10.687640	-0.781041	0.156232	0.688090	0.273382	-0.646875	0.182613
-10.687440	-0.781541	0.156332	0.687176	0.275115	-0.647135	0.182529
-10.687240	-0.782041	0.156432	0.686258	0.276846	-0.647396	0.182443
-10.687040	-0.782541	0.156532	0.685336	0.278573	-0.647656	0.182355
-10.686840	-0.783042	0.156632	0.684409	0.280297	-0.647917	0.182266
-10.686640	-0.783542	0.156732	0.683479	0.282018	-0.648178	0.182175
-10.686440	-0.784042	0.156832	0.682545	0.283735	-0.648439	0.182082
-10.686240	-0.784542	0.156932	0.681607	0.285450	-0.648699	0.181988
-10.686040	-0.785042	0.157032	0.680665	0.287161	-0.648960	0.181891
-10.685840	-0.785542	0.157132	0.679719	0.288869	-0.649221	0.181793
-10.685640	-0.786042	0.157232	0.678770	0.290573	-0.649482	0.181693
-10.685440	-0.786542	0.157332	0.677816	0.292275	-0.649743	0.181591
-10.685240	-0.787042	0.157432	0.676858	0.293973	-0.650004	0.181488
-10.685040	-0.787542	0.157532	0.675897	0.295668	-0.650265	0.181382
-10.684840	-0.788042	0.157632	0.674932	0.297360	-0.650526	0.181275
-10.684640	-0.788542	0.157732	0.673963	0.299048	-0.650786	0.181166
-10.684440	-0.789042	0.157832	0.672990	0.300734	-0.651047	0.181055
-10.684240	-0.789542	0.157932	0.672013	0.302416	-0.651308	0.180943
-10.684040	-0.790042	0.158032	0.671033	0.304094	-0.651569	0.180829
-10.683840	-0.790542	0.158132	0.670049	0.305770	-0.651830	0.180712
-10.683640	-0.791042	0.158232	0.669061	0.307442	-0.652091	0.180594
-10.683440	-0.791542	0.158332	0.668069	0.309111	-0.652352	0.180475
-10.683240	-0.792042	0.158432	0.667074	0.310776	-0.652613	0.180353
-10.683040	-0.792542	0.158532	0.666075	0.312438	-0.652874	0.180230
-10.682840	-0.793042	0.158632	0.665072	0.314097	-0.653134	0.180104
-10.682640	-0.793542	0.158732	0.664065	0.315753	-0.653395	0.179977
-10.682440	-0.794042	0.158832	0.663055	0.317405	-0.653656	0.179849
-10.682240	-0.794543	0.158933	0.662042	0.319054	-0.653917	0.179718
-10.682040	-0.795043	0.159033	0.661024	0.320700	-0.654177	0.179585
-10.681840	-0.795543	0.159133	0.660003	0.322342	-0.654438	0.179451
-10.681640	-0.796043	0.159233	0.658979	0.323981	-0.654698	0.179315
-10.681440	-0.796543	0.159333	0.657951	0.325616	-0.654959	0.179177
-10.681240	-0.797043	0.159433	0.656919	0.327249	-0.655219	0.179037
-10.681040	-0.797543	0.159533	0.655883	0.328877	-0.655479	0.178895
-10.680840	-0.798043	0.159633	0.654845	0.330503	-0.655739	0.178752
-10.680640	-0.798543	0.159733	0.653802	0.332125	-0.656000	0.178606
-10.680440	-0.799043	0.159833	0.652756	0.333744	-0.656260	0.178459
-10.680240	-0.799543	0.159933	0.651707	0.335359	-0.656520	0.178310
-10.680040	-0.800043	0.160033	0.650654	0.336971	-0.656779	0.178159
-10.679840	-0.800543	0.160133	0.649598	0.338580	-0.657039	0.178006
-10.679640	-0.801043	0.160233	0.648538	0.340185	-0.657299	0.177852
-10.679440	-0.801543	0.160333	0.647475	0.341786	-0.657558	0.177695
-10.679240	-0.802043	0.160433	0.646408	0.343385	-0.657818	0.177537
-10.679040	-0.802543	0.160533	0.645338	0.344980	-0.658077	0.177377
-10.678840	-0.803043	0.160633	0.644264	0.346571	-0.658336	0.177215
-10.678640	-0.803543	0.160733	0.643187	0.348159	-0.658595	0.177051
-10.678440	-0.804043	0.160833	0.642107	0.349744	-0.658854	0.176885
-10.678240	-0.804543	0.160933	0.641024	0.351325	-0.659113	0.176718
-10.678040	-0.805043	0.161033	0.639937	0.352903	-0.659372	0.176548
-10.677840	-0.805543	0.161133	0.638846	0.354477	-0.659630	0.176377
-10.677640	-0.806043	0.161233	0.637753	0.356048	-0.659889	0.176204
-10.677440	-0.806544	0.161333	0.636656	0.357616	-0.660147	0.176029
-10.677240	-0.807044	0.161433	0.635556	0.359180	-0.660405	0.175852
-10.677040	-0.807544	0.161533	0.634452	0.360740	-0.660663	0.175673
-10.676840	-0.808044	0.161633	0.633346	0.362297	-0.660921	0.175492
-10.676640	-0.808544	0.161733	0.632236	0.363851	-0.661178	0.175310
-10.676440	-0.809044	0.161833	0.631123	0.365401	-0.661436	0.175126
-10.676240	-0.809544	0.161933	0.630006	0.366948	-0.661693	0.174939
-10.676040	-0.810044	0.162033	0.628887	0.368491	-0.661950	0.174751
-10.675840	-0.810544	0.162133	0.627764	0.370031	-0.662207	0.174561
-10.675640	-0.811044	0.162233	0.626638	0.371567	-0.662464	0.174369
-10.675440	-0.811544	0.162333	0.625509	0.373100	-0.662720	0.174176
-10.675240	-0.812044	0.162433	0.624377	0.374629	-0.662976	0.173980
-10.675040	-0.812544	0.162533	0.623241	0.376155	-0.663233	0.173782
-10.674840	-0.813044	0.162633	0.622103	0.377677	-0.663488	0.173583
-10.674640	-0.813544	0.162733	0.620961	0.379196	-0.663744	0.173382
-10.674440	-0.814044	0.162833	0.619817	0.380711	-0.664000	0.173179
-10.674240	-0.814544	0.162933	0.618669	0.382223	-0.664255	0.172974
-10.674040	-0.815044	0.163033	0.617518	0.383731	-0.664510	0.172767
-10.673840	-0.815544	0.163133	0.616365	0.385236	-0.664765	0.172558
-10.673640	-0.816044	0.163233	0.615208	0.386737	-0.665019	0.172347
-10.673440	-0.816544	0.163333	0.614048	0.388235	-0.665273	0.172135
-10.673240	-0.817044	0.163433	0.612885	0.389729	-0.665527	0.171920
-10.673040	-0.817544	0.163533	0.611719	0.391219	-0.665781	0.171704
-10.672840	-0.818045	0.163633	0.610550	0.392707	-0.666035	0.171486
-10.672640	-0.818545	0.163734	0.609379	0.394190	-0.666288	0.171266
-10.672440	-0.819045	0.163834	0.608204	0.395670	-0.666541	0.171044
-10.672240	-0.819545	0.163934	0.607026	0.397147	-0.666794	0.170820
-10.672040	-0.820045	0.164034	0.605846	0.398620	-0.667046	0.170594
-10.671840	-0.820545	0.164134	0.604662	0.400089	-0.667299	0.170367
-10.671640	-0.821045	0.164234	0.603476	0.401555	-0.667551	0.170137
-10.671440	-0.821545	0.164334	0.602287	0.403017	-0.667802	0.169906
-10.671240	-0.822045	0.164434	0.601094	0.404476	-0.668054	0.169672
-10.671040	-0.822545	0.164534	0.599899	0.405931	-0.668305	0.169437
-10.670840	-0.823045	0.164634	0.598702	0.407383	-0.668556	0.169200
-10.670640	-0.823545	0.164734	0.597501	0.408831	-0.668806	0.168961
-10.670440	-0.824045	0.164834	0.596298	0.410276	-0.669056	0.168720
-10.670240	-0.824545	0.164934	0.595091	0.411717	-0.669306	0.168478
-10.670040	-0.825045	0.165034	0.593882	0.413154	-0.669556	0.168233
-10.669840	-0.825545	0.165134	0.592671	0.414588	-0.669805	0.167987
-10.669640	-0.826045	0.165234	0.591456	0.416018	-0.670054	0.167738
-10.669440	-0.826545	0.165334	0.590239	0.417445	-0.670303	0.167488
-10.669240	-0.827045	0.165434	0.589019	0.418868	-0.670551	0.167236
-10.669040	-0.827545	0.165534	0.587796	0.420288	-0.670799	0.166982
-10.668840	-0.828045	0.165634	0.586571	0.421704	-0.671046	0.166726
-10.668640	-0.828545	0.165734	0.585342	0.423116	-0.671294	0.166468
-10.668440	-0.829045	0.165834	0.584112	0.424525	-0.671541	0.166208
-10.668240	-0.829545	0.165934	0.582878	0.425930	-0.671787	0.165947
-10.668040	-0.830046	0.166034	0.581642	0.427332	-0.672033	0.165683
-10.667841	-0.830546	0.166134	0.580403	0.428730	-0.672279	0.165418
-10.667641	-0.831046	0.166234	0.579162	0.430125	-0.672525	0.165151
-10.667441	-0.831546	0.166334	0.577918	0.431516	-0.672770	0.164881
-10.667241	-0.832046	0.166434	0.576672	0.432903	-0.673014	0.164610
-10.667041	-0.832546	0.166534	0.575422	0.434287	-0.673259	0.164337
-10.666841	-0.833046	0.166634	0.574171	0.435667	-0.673503	0.164063
-10.666641	-0.833546	0.166734	0.572916	0.437043	-0.673746	0.163786
-10.666441	-0.834046	0.166834	0.571660	0.438416	-0.673989	0.163507
-10.666241	-0.834546	0.166934	0.570400	0.439786	-0.674232	0.163227
-10.666041	-0.835046	0.167034	0.569138	0.441152	-0.674475	0.162944
-10.665841	-0.835546	0.167134	0.567874	0.442514	-0.674717	0.162660
-10.665641	-0.836046	0.167234	0.566607	0.443872	-0.674958	0.162374
-10.665441	-0.836546	0.167334	0.565338	0.445227	-0.675199	0.162086
-10.665241	-0.837046	0.167434	0.564066	0.446579	-0.675440	0.161796
-10.665041	-0.837546	0.167534	0.562792	0.447926	-0.675680	0.161504
-10.664841	-0.838046	0.167634	0.561515	0.449271	-0.675920	0.161211
-10.664641	-0.838546	0.167734	0.560236	0.450611	-0.676160	0.160915
-10.664441	-0.839046	0.167834	0.558954	0.451948	-0.676399	0.160618
-10.664241	-0.839546	0.167934	0.557670	0.453281	-0.676637	0.160318
-10.664041	-0.840046	0.168034	0.556384	0.454611	-0.676875	0.160017
-10.663841	-0.840546	0.168134	0.555095	0.455937	-0.677113	0.159714
-10.663641	-0.841046	0.168234	0.553804	0.457260	-0.677350	0.159409
-10.663441	-0.841547	0.168334	0.552511	0.458579	-0.677587	0.159103
-10.663241	-0.842047	0.168434	0.551215	0.459894	-0.677823	0.158794
-10.663041	-0.842547	0.168535	0.549917	0.461206	-0.678059	0.158483
-10.662841	-0.843047	0.168635	0.548616	0.462514	-0.678294	0.158171
-10.662641	-0.843547	0.168735	0.547314	0.463818	-0.678529	0.157857
-10.662441	-0.844047	0.168835	0.546009	0.465119	-0.678763	0.157540
-10.662241	-0.844547	0.168935	0.544701	0.466416	-0.678997	0.157222
-10.662041	-0.845047	0.169035	0.543392	0.467710	-0.679231	0.156902
-10.661841	-0.845547	0.169135	0.542080	0.469000	-0.679464	0.156581
-10.661641	-0.846047	0.169235	0.540766	0.470286	-0.679696	0.156257
-10.661441	-0.846547	0.169335	0.539450	0.471569	-0.679928	0.155931
-10.661241	-0.847047	0.169435	0.538131	0.472848	-0.680159	0.155604
-10.661041	-0.847547	0.169535	0.536810	0.474124	-0.680390	0.155275
-10.660841	-0.848047	0.169635	0.535488	0.475396	-0.680621	0.154944
-10.660641	-0.848547	0.169735	0.534163	0.476664	-0.680850	0.154611
-10.660441	-0.849047	0.169835	0.532835	0.477929	-0.681080	0.154276
-10.660241	-0.849547	0.169935	0.531506	0.479190	-0.681309	0.153939
-10.660041	-0.850047	0.170035	0.530174	0.480447	-0.681537	0.153601
-10.659841	-0.850547	0.170135	0.528841	0.481701	-0.681765	0.153260
-10.659641	-0.851047	0.170235	0.527505	0.482951	-0.681992	0.152918
-10.659441	-0.851547	0.170335	0.526167	0.484198	-0.682218	0.152574
-10.659241	-0.852047	0.170435	0.524827	0.485441	-0.682444	0.152228
-10.659041	-0.852547	0.170535	0.523485	0.486680	-0.682670	0.151880
-10.658841	-0.853048	0.170635	0.522141	0.487916	-0.682895	0.151530
-10.658641	-0.853548	0.170735	0.520795	0.489148	-0.683119	0.151179
-10.658441	-0.854048	0.170835	0.519446	0.490377	-0.683343	0.150825
-10.658241	-0.854548	0.170935	0.518096	0.491602	-0.683566	0.150470
-10.658041	-0.855048	0.171035	0.516744	0.492823	-0.683789	0.150113
-10.657841	-0.855548	0.171135	0.515390	0.494040	-0.684011	0.149754
-10.657641	-0.856048	0.171235	0.514033	0.495255	-0.684233	0.149393
-10.657441	-0.856548	0.171335	0.512675	0.496465	-0.684454	0.149031
-10.657241	-0.857048	0.171435	0.511315	0.497672	-0.684674	0.148666
-10.657041	-0.857548	0.171535	0.509952	0.498875	-0.684894	0.148300
-10.656841	-0.858048	0.171635	0.508588	0.500075	-0.685113	0.147932
-10.656641	-0.858548	0.171735	0.507222	0.501271	-0.685331	0.147562
-10.656441	-0.859048	0.171835	0.505854	0.502463	-0.685549	0.147190
-10.656241	-0.859548	0.171935	0.504484	0.503652	-0.685767	0.146816
-10.656041	-0.860048	0.172035	0.503112	0.504837	-0.685983	0.146441
-10.655841	-0.860548	0.172135	0.501738	0.506018	-0.686199	0.146063
-10.655641	-0.861048	0.172235	0.500363	0.507196	-0.686415	0.145684
-10.655441	-0.861548	0.172335	0.498985	0.508370	-0.686630	0.145303
-10.655241	-0.862048	0.172435	0.497606	0.509541	-0.686844	0.144920
-10.655041	-0.862548	0.172535	0.496224	0.510708	-0.687057	0.144536
-10.654841	-0.863048	0.172635	0.494841	0.511872	-0.687270	0.144149
-10.654641	-0.863548	0.172735	0.493456	0.513032	-0.687483	0.143761
-10.654441	-0.864048	0.172835	0.492070	0.514188	-0.687694	0.143371
-10.654241	-0.864548	0.172935	0.490681	0.515340	-0.687905	0.142979
-10.654041	-0.865049	0.173035	0.489291	0.516489	-0.688115	0.142586
-10.653841	-0.865549	0.173135	0.487899	0.517635	-0.688325	0.142190
-10.653641	-0.866049	0.173235	0.486505	0.518777	-0.688534	0.141793
-10.653441	-0.866549	0.173336	0.485109	0.519915	-0.688742	0.141394
-10.653241	-0.867049	0.173436	0.483712	0.521050	-0.688950	0.140993
-10.653041	-0.867549	0.173536	0.482312	0.522181	-0.689157	0.140590
-10.652841	-0.868049	0.173636	0.480912	0.523308	-0.689363	0.140185
-10.652641	-0.868549	0.173736	0.479509	0.524432	-0.689568	0.139779
-10.652441	-0.869049	0.173836	0.478105	0.525552	-0.689773	0.139371
-10.652241	-0.869549	0.173936	0.476699	0.526669	-0.689977	0.138961
-10.652041	-0.870049	0.174036	0.475291	0.527782	-0.690181	0.138549
-10.651841	-0.870549	0.174136	0.473882	0.528891	-0.690383	0.138136
-10.651641	-0.871049	0.174236	0.472471	0.529997	-0.690585	0.137720
-10.651441	-0.871549	0.174336	0.471058	0.531099	-0.690787	0.137303
-10.651241	-0.872049	0.174436	0.469644	0.532198	-0.690987	0.136884
-10.651041	-0.872549	0.174536	0.468228	0.533293	-0.691187	0.136464
-10.650841	-0.873049	0.174636	0.466810	0.534384	-0.691386	0.136041
-10.650641	-0.873549	0.174736	0.465391	0.535472	-0.691584	0.135617
-10.650441	-0.874049	0.174836	0.463970	0.536556	-0.691782	0.135191
-10.650241	-0.874549	0.174936	0.462548	0.537637	-0.691979	0.134763
-10.650041	-0.875049	0.175036	0.461124	0.538714	-0.692175	0.134334
-10.649841	-0.875549	0.175136	0.459698	0.539788	-0.692371	0.133902
-10.649641	-0.876049	0.175236	0.458271	0.540858	-0.692565	0.133469
-10.649441	-0.876550	0.175336	0.456843	0.541924	-0.692759	0.133034
-10.649241	-0.877050	0.175436	0.455412	0.542987	-0.692952	0.132598
-10.649041	-0.877550	0.175536	0.453981	0.544046	-0.693145	0.132159
-10.648841	-0.878050	0.175636	0.452547	0.545102	-0.693336	0.131719
-10.648641	-0.878550	0.175736	0.451113	0.546154	-0.693527	0.131277
-10.648441	-0.879050	0.175836	0.449677	0.547202	-0.693717	0.130834
-10.648241	-0.879550	0.175936	0.448239	0.548247	-0.693906	0.130388
-10.648041	-0.880050	0.176036	0.446800	0.549288	-0.694095	0.129941
-10.647841	-0.880550	0.176136	0.445359	0.550326	-0.694283	0.129492
-10.647641	-0.881050	0.176236	0.443917	0.551360	-0.694469	0.129041
-10.647441	-0.881550	0.176336	0.442474	0.552391	-0.694656	0.128589
-10.647241	-0.882050	0.176436	0.441029	0.553418	-0.694841	0.128135
-10.647041	-0.882550	0.176536	0.439582	0.554441	-0.695025	0.127679
-10.646841	-0.883050	0.176636	0.438134	0.555461	-0.695209	0.127221
-10.646641	-0.883550	0.176736	0.436685	0.556478	-0.695392	0.126762
-10.646441	-0.884050	0.176836	0.435235	0.557491	-0.695574	0.126301
-10.646241	-0.884550	0.176936	0.433783	0.558500	-0.695755	0.125838
-10.646041	-0.885050	0.177036	0.432329	0.559506	-0.695936	0.125374
-10.645841	-0.885550	0.177136	0.430875	0.560508	-0.696115	0.124907
-10.645641	-0.886050	0.177236	0.429419	0.561506	-0.696294	0.124439
-10.645441	-0.886550	0.177336	0.427961	0.562501	-0.696472	0.123970
-10.645241	-0.887050	0.177436	0.426503	0.563493	-0.696649	0.123498
-10.645041	-0.887550	0.177536	0.425042	0.564481	-0.696825	0.123025
-10.644841	-0.888050	0.177636	0.423581	0.565465	-0.697001	0.122550
-10.644641	-0.888551	0.177736	0.422118	0.566446	-0.697175	0.122074
-10.644441	-0.889051	0.177836	0.420654	0.567423	-0.697349	0.121595
-10.644241	-0.889551	0.177936	0.419189	0.568397	-0.697522	0.121115
-10.644041	-0.890051	0.178036	0.417723	0.569367	-0.697693	0.120634
-10.643841	-0.890551	0.178137	0.416255	0.570334	-0.697865	0.120150
-10.643641	-0.891051	0.178237	0.414786	0.571297	-0.698035	0.119665
-10.643441	-0.891551	0.178337	0.413315	0.572257	-0.698204	0.119179
-10.643241	-0.892051	0.178437	0.411844	0.573213	-0.698373	0.118690
